Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
13377,France,Mayotte,29-02-2020,0,0,France-Mayotte,-12.8275,45.1662,60,80.6,,88.9,999.9,,76.3,0.866479283,0.250738435,7.6,1.57,1
13378,France,Mayotte,01-03-2020,0,0,France-Mayotte,-12.8275,45.1662,61,71.1,,88,999.9,,,,,5.6,0,0
13379,France,Mayotte,02-03-2020,0,0,France-Mayotte,-12.8275,45.1662,62,85.1,80.2,92.5,999.9,,77.2,0.770631755,0.23652508,5.2,0,0
13380,France,Mayotte,03-03-2020,0,0,France-Mayotte,-12.8275,45.1662,63,81.3,,91.8,999.9,,76.9,0.863918763,0.252207765,7.2,0,1
13381,France,Mayotte,04-03-2020,0,0,France-Mayotte,-12.8275,45.1662,64,85.3,82.2,90.1,999.9,,74.6,0.701476861,0.215889062,9.5,0.02,0
13382,France,Mayotte,05-03-2020,0,0,France-Mayotte,-12.8275,45.1662,65,85.2,80.6,91.4,999.9,,75.9,0.735323781,0.225996603,8.1,0,0
13383,France,Mayotte,06-03-2020,0,0,France-Mayotte,-12.8275,45.1662,66,76.9,,88.7,999.9,,76.2,0.976768765,0.270489739,5.9,0,1
13384,France,Mayotte,07-03-2020,0,0,France-Mayotte,-12.8275,45.1662,67,66.6,41,89.4,999.9,,,,,8.8,0.28,1
13385,France,Mayotte,08-03-2020,0,0,France-Mayotte,-12.8275,45.1662,68,81.2,,88,999.9,,75.7,0.832506191,0.242729836,10.4,2.91,1
13386,France,Mayotte,09-03-2020,0,0,France-Mayotte,-12.8275,45.1662,69,85.5,80.6,91.4,999.9,,77.1,0.758149492,0.233971555,8.1,0.02,0
13387,France,Mayotte,10-03-2020,0,0,France-Mayotte,-12.8275,45.1662,70,85.1,,89.6,999.9,,77.2,0.770631755,0.23652508,5.6,0.12,1
13388,France,Mayotte,11-03-2020,0,0,France-Mayotte,-12.8275,45.1662,71,84.6,80.6,90.3,999.9,,77.1,0.780639998,0.237974871,5.1,0,0
13389,France,Mayotte,12-03-2020,0,0,France-Mayotte,-12.8275,45.1662,72,79.5,,91.6,999.9,,78,0.951291539,0.271579217,5.5,0.08,0
13390,France,Mayotte,13-03-2020,0,0,France-Mayotte,-12.8275,45.1662,73,77.3,,90.5,999.9,,,,,6.4,0,0
13391,France,Mayotte,14-03-2020,0,0,France-Mayotte,-12.8275,45.1662,74,84.3,82.4,89.4,999.9,,77.8,0.806983696,0.245011954,9,0,0
13392,France,Mayotte,15-03-2020,1,0,France-Mayotte,-12.8275,45.1662,75,66.5,,89.8,999.9,,,,,6.7,0,0
13393,France,Mayotte,16-03-2020,1,0,France-Mayotte,-12.8275,45.1662,76,85.7,80.6,90.3,999.9,,76.9,0.748217846,0.231542696,7.5,0,0
13394,France,Mayotte,17-03-2020,1,0,France-Mayotte,-12.8275,45.1662,77,84.3,78.8,90.7,999.9,,75.8,0.754617705,0.22911288,3.7,0,0
13395,France,Mayotte,18-03-2020,3,0,France-Mayotte,-12.8275,45.1662,78,83.8,77.9,91,999.9,,74.7,0.739066768,0.222893494,3.5,0,0
13396,France,Mayotte,19-03-2020,3,0,France-Mayotte,-12.8275,45.1662,79,83.2,77,90,999.9,,74.8,0.756253589,0.226269445,3.9,0,0
13397,France,Mayotte,20-03-2020,6,0,France-Mayotte,-12.8275,45.1662,80,82.6,74.7,90.3,999.9,,74,0.750648021,0.222832892,3.1,0,0
13398,France,Mayotte,21-03-2020,7,0,France-Mayotte,-12.8275,45.1662,81,84.3,77,91.4,999.9,,75.3,0.742004551,0.225283343,5.2,0.01,1
13399,France,Mayotte,22-03-2020,11,0,France-Mayotte,-12.8275,45.1662,82,69.9,42.8,91.4,999.9,,,,,6.1,0.03,1
13400,France,Mayotte,23-03-2020,24,0,France-Mayotte,-12.8275,45.1662,83,84,77,90.9,999.9,,75.6,0.7569154,0.228887152,4.4,0.12,0
13401,France,Mayotte,24-03-2020,36,0,France-Mayotte,-12.8275,45.1662,84,84.4,77.9,93.2,999.9,,76.3,0.764924343,0.232555114,6,0,0
13402,France,Mayotte,25-03-2020,36,0,France-Mayotte,-12.8275,45.1662,85,73.3,,92.3,999.9,,,,,4.7,0,0
13403,France,Mayotte,26-03-2020,36,0,France-Mayotte,-12.8275,45.1662,86,81,,89.4,999.9,,75,0.818456879,0.23803208,4.9,0,0
13404,France,Mayotte,27-03-2020,50,0,France-Mayotte,-12.8275,45.1662,87,81.6,,90.3,999.9,,75.8,0.824379265,0.24158475,5.2,0,0
13405,France,Mayotte,28-03-2020,63,0,France-Mayotte,-12.8275,45.1662,88,74.5,,89.4,999.9,,,,,6.5,0,0
13406,France,Mayotte,29-03-2020,63,0,France-Mayotte,-12.8275,45.1662,89,69,,88.9,999.9,,,,,10.4,0,1
13407,France,Mayotte,30-03-2020,82,0,France-Mayotte,-12.8275,45.1662,90,85.2,80.2,89.6,999.9,,75.6,0.72793035,0.223724284,10.7,0.12,0
13408,France,Mayotte,31-03-2020,94,1,France-Mayotte,-12.8275,45.1662,91,84.2,78.8,89.6,999.9,,74.2,0.717241922,0.217472486,8.2,0,0
13409,France,Mayotte,01-04-2020,94,1,France-Mayotte,-12.8275,45.1662,92,84.3,76.8,90.1,999.9,,74.5,0.722210442,0.219273565,7.6,0,0
13410,France,Mayotte,02-04-2020,116,1,France-Mayotte,-12.8275,45.1662,93,84.3,78.3,89.6,999.9,,73.2,0.691038436,0.209809292,8.5,0,0
13411,France,Mayotte,03-04-2020,128,2,France-Mayotte,-12.8275,45.1662,94,82.6,77,90.1,999.9,,71.6,0.691692971,0.205331848,3.4,0,0
13412,France,Mayotte,04-04-2020,134,2,France-Mayotte,-12.8275,45.1662,95,82.7,73.4,90.5,999.9,,72.4,0.708546122,0.210609285,4.1,0,0
13413,France,Mayotte,05-04-2020,147,2,France-Mayotte,-12.8275,45.1662,96,82.7,73.4,90.5,999.9,,72.4,0.708546122,0.210609285,4.1,0,0
13414,France,Mayotte,06-04-2020,147,2,France-Mayotte,-12.8275,45.1662,97,82.7,73.4,90.5,999.9,,72.4,0.708546122,0.210609285,4.1,0,0
13415,France,Mayotte,07-04-2020,171,2,France-Mayotte,-12.8275,45.1662,98,82.7,73.4,90.5,999.9,,72.4,0.708546122,0.210609285,4.1,0,0
13416,France,Mayotte,08-04-2020,171,2,France-Mayotte,-12.8275,45.1662,99,82.7,73.4,90.5,999.9,,72.4,0.708546122,0.210609285,4.1,0,0
13453,France,New Caledonia,22-01-2020,0,0,France-New Caledonia,-22.2758,166.458,22,78.8,65.8,90.3,999.9,,66,0.645971254,0.182868721,8.4,0,0
13454,France,New Caledonia,23-01-2020,0,0,France-New Caledonia,-22.2758,166.458,23,78.7,67.1,91.2,999.9,,63.6,0.595634709,0.168418367,6.3,0,0
13455,France,New Caledonia,24-01-2020,0,0,France-New Caledonia,-22.2758,166.458,24,78.5,66.7,90.3,999.9,,66.6,0.666295064,0.18795192,8.4,0,0
13456,France,New Caledonia,25-01-2020,0,0,France-New Caledonia,-22.2758,166.458,25,79.2,70.3,88.3,999.9,,69.8,0.727430747,0.206918392,11.1,0,1
13457,France,New Caledonia,26-01-2020,0,0,France-New Caledonia,-22.2758,166.458,26,80.6,69.8,93.2,999.9,,66.9,0.627985622,0.181724059,8.5,0.02,0
13458,France,New Caledonia,27-01-2020,0,0,France-New Caledonia,-22.2758,166.458,27,78.4,,94.5,999.9,,66,0.654635597,0.184445176,6.2,0,0
13459,France,New Caledonia,28-01-2020,0,0,France-New Caledonia,-22.2758,166.458,28,70.8,,92.5,999.9,,67.7,0.898384471,0.234056559,4.9,0,1
13460,France,New Caledonia,29-01-2020,0,0,France-New Caledonia,-22.2758,166.458,29,78.6,66.2,92.7,999.9,,63,0.585060636,0.16523231,8.4,0,0
13461,France,New Caledonia,30-01-2020,0,0,France-New Caledonia,-22.2758,166.458,30,78.7,66.6,89.6,999.9,,64.6,0.617029713,0.174467899,9.4,0,0
13462,France,New Caledonia,31-01-2020,0,0,France-New Caledonia,-22.2758,166.458,31,81.8,70.2,93.4,999.9,,68.3,0.633756622,0.186198261,7.3,0,0
13463,France,New Caledonia,01-02-2020,0,0,France-New Caledonia,-22.2758,166.458,32,84.3,72,95,999.9,,68.8,0.594166058,0.180397433,5.7,0.02,1
13464,France,New Caledonia,02-02-2020,0,0,France-New Caledonia,-22.2758,166.458,33,82.9,71.6,93.2,999.9,,66.8,0.580189069,0.172908044,4.5,0,0
13465,France,New Caledonia,03-02-2020,0,0,France-New Caledonia,-22.2758,166.458,34,86.5,70.9,100.4,999.9,,68.9,0.555160872,0.173715731,6.2,0,0
13466,France,New Caledonia,04-02-2020,0,0,France-New Caledonia,-22.2758,166.458,35,84.1,74.1,95.2,999.9,,66.6,0.553995397,0.167749794,5.8,0,0
13467,France,New Caledonia,05-02-2020,0,0,France-New Caledonia,-22.2758,166.458,36,83.5,74.5,93.4,999.9,,68.1,0.595252839,0.178806244,11.4,0,0
13468,France,New Caledonia,06-02-2020,0,0,France-New Caledonia,-22.2758,166.458,37,81.6,,93.6,999.9,,71.2,0.705065043,0.206619658,4.7,0.01,1
13469,France,New Caledonia,07-02-2020,0,0,France-New Caledonia,-22.2758,166.458,38,83.2,73.4,92.7,999.9,,66.7,0.572516794,0.171295792,6,0.34,0
13470,France,New Caledonia,08-02-2020,0,0,France-New Caledonia,-22.2758,166.458,39,85.9,73.9,95,999.9,,68.8,0.564081162,0.175042407,6.4,0,0
13471,France,New Caledonia,09-02-2020,0,0,France-New Caledonia,-22.2758,166.458,40,82.1,,93.6,999.9,,70.4,0.674764183,0.199012361,6,0,1
13472,France,New Caledonia,10-02-2020,0,0,France-New Caledonia,-22.2758,166.458,41,44.5,33.8,,999.9,,,,,4.2,0.16,1
13473,France,New Caledonia,11-02-2020,0,0,France-New Caledonia,-22.2758,166.458,42,43.7,32,48.2,999.9,,,,,10.4,0.54,1
13474,France,New Caledonia,12-02-2020,0,0,France-New Caledonia,-22.2758,166.458,43,57.4,32,,999.9,,,,,6,0.76,1
13475,France,New Caledonia,13-02-2020,0,0,France-New Caledonia,-22.2758,166.458,44,84.3,75.2,95,999.9,,74,0.71007727,0.215589758,3.5,0,0
13476,France,New Caledonia,14-02-2020,0,0,France-New Caledonia,-22.2758,166.458,45,81.2,,94.1,999.9,,76.3,0.849486317,0.247680649,5.9,0,1
13477,France,New Caledonia,15-02-2020,0,0,France-New Caledonia,-22.2758,166.458,46,82.8,72.7,91.9,999.9,,67.9,0.60482783,0.180015012,5.6,0.37,0
13478,France,New Caledonia,16-02-2020,0,0,France-New Caledonia,-22.2758,166.458,47,79.9,72.5,89.6,999.9,,69,0.691354239,0.198336727,5.1,0.01,1
13479,France,New Caledonia,17-02-2020,0,0,France-New Caledonia,-22.2758,166.458,48,80.8,72.7,90.5,999.9,,68.9,0.668755159,0.194006297,9.3,0,0
13480,France,New Caledonia,18-02-2020,0,0,France-New Caledonia,-22.2758,166.458,49,78.9,71.1,88.7,999.9,,69.8,0.734723305,0.208241963,3,0.06,1
13481,France,New Caledonia,19-02-2020,0,0,France-New Caledonia,-22.2758,166.458,50,80.6,70.7,89.6,999.9,,68.6,0.66622975,0.192790997,5.3,0,0
13482,France,New Caledonia,20-02-2020,0,0,France-New Caledonia,-22.2758,166.458,51,81.6,71.1,93,999.9,,68.7,0.646850172,0.189559762,5.3,0,0
13483,France,New Caledonia,21-02-2020,0,0,France-New Caledonia,-22.2758,166.458,52,81.8,70.7,93.9,999.9,,68.3,0.633756622,0.186198261,5.1,0,0
13484,France,New Caledonia,22-02-2020,0,0,France-New Caledonia,-22.2758,166.458,53,82.2,69.8,94.3,999.9,,68,0.618997742,0.182800659,5.5,0,0
13485,France,New Caledonia,23-02-2020,0,0,France-New Caledonia,-22.2758,166.458,54,81.3,70.5,91.6,999.9,,66.9,0.613643631,0.179143798,7.3,0,0
13486,France,New Caledonia,24-02-2020,0,0,France-New Caledonia,-22.2758,166.458,55,78.3,,91.8,999.9,,67.4,0.689732225,0.194105197,6.5,0,0
13487,France,New Caledonia,25-02-2020,0,0,France-New Caledonia,-22.2758,166.458,56,80,69.4,91.6,999.9,,67,0.642816195,0.184638629,6.2,0,0
13488,France,New Caledonia,26-02-2020,0,0,France-New Caledonia,-22.2758,166.458,57,81,69.1,90.1,999.9,,67.8,0.639480084,0.1859802,5,0,0
13489,France,New Caledonia,27-02-2020,0,0,France-New Caledonia,-22.2758,166.458,58,82.5,,93,999.9,,68.8,0.630177661,0.18682744,4.3,0,0
13490,France,New Caledonia,28-02-2020,0,0,France-New Caledonia,-22.2758,166.458,59,75.1,,93.6,999.9,,70.1,0.843205775,0.228957489,4.8,0.16,1
13491,France,New Caledonia,29-02-2020,0,0,France-New Caledonia,-22.2758,166.458,60,70.3,41,89.6,999.9,,,,,4.5,0.98,1
13492,France,New Caledonia,01-03-2020,0,0,France-New Caledonia,-22.2758,166.458,61,77.1,,91.9,999.9,,72.2,0.847232312,0.235148825,5,0.02,1
13493,France,New Caledonia,02-03-2020,0,0,France-New Caledonia,-22.2758,166.458,62,79.2,75.2,86.2,999.9,,73.7,0.831301345,0.236464485,3.6,0,1
13494,France,New Caledonia,03-03-2020,0,0,France-New Caledonia,-22.2758,166.458,63,75,46.4,87.8,999.9,,71.2,0.878661797,0.238333373,3.3,0.35,1
13495,France,New Caledonia,04-03-2020,0,0,France-New Caledonia,-22.2758,166.458,64,66.7,,90.1,7.7,1009,,,,3.4,1.07,1
13496,France,New Caledonia,05-03-2020,0,0,France-New Caledonia,-22.2758,166.458,65,82,71.2,92.3,999.9,,70.3,0.674659455,0.198725296,3.9,0,1
13497,France,New Caledonia,06-03-2020,0,0,France-New Caledonia,-22.2758,166.458,66,74.9,,90.7,999.9,,71.5,0.890748972,0.241358195,4.1,0.01,1
13498,France,New Caledonia,07-03-2020,0,0,France-New Caledonia,-22.2758,166.458,67,78.9,,93.9,999.9,,72.5,0.806028449,0.228451916,3.9,0.15,1
13499,France,New Caledonia,08-03-2020,0,0,France-New Caledonia,-22.2758,166.458,68,83.1,72,92.1,999.9,,71.9,0.687477418,0.205421006,4.7,0,0
13500,France,New Caledonia,09-03-2020,0,0,France-New Caledonia,-22.2758,166.458,69,83.6,73.2,93.6,999.9,,69.7,0.627098199,0.188622364,5.8,0,0
13501,France,New Caledonia,10-03-2020,0,0,France-New Caledonia,-22.2758,166.458,70,83.4,73.9,91.4,999.9,,70.8,0.655573399,0.19666505,4.7,0,0
13502,France,New Caledonia,11-03-2020,0,0,France-New Caledonia,-22.2758,166.458,71,77.7,,91.2,999.9,,73.6,0.870954109,0.243397767,2.9,0.37,1
13503,France,New Caledonia,12-03-2020,0,0,France-New Caledonia,-22.2758,166.458,72,75.3,,90.5,999.9,,72.4,0.906263943,0.246602557,3.4,0.04,0
13504,France,New Caledonia,13-03-2020,0,0,France-New Caledonia,-22.2758,166.458,73,71.5,,89.6,999.9,,,,,5,0,1
13505,France,New Caledonia,14-03-2020,0,0,France-New Caledonia,-22.2758,166.458,74,77.5,48.2,86,999.9,,75,0.919387635,0.25634224,3.3,0.04,1
13506,France,New Caledonia,15-03-2020,0,0,France-New Caledonia,-22.2758,166.458,75,64.2,42.8,88.7,999.9,,,,,14.3,0.59,1
13507,France,New Caledonia,16-03-2020,0,0,France-New Caledonia,-22.2758,166.458,76,75.1,,86,999.9,,72.7,0.921789338,0.250295454,5.5,0,1
13508,France,New Caledonia,17-03-2020,0,0,France-New Caledonia,-22.2758,166.458,77,77,69.8,84.4,999.9,,67.9,0.733011927,0.203216947,5.5,0.18,0
13509,France,New Caledonia,18-03-2020,0,0,France-New Caledonia,-22.2758,166.458,78,75.9,68,84,999.9,,65.7,0.704378772,0.192910241,7.7,0,1
13510,France,New Caledonia,19-03-2020,2,0,France-New Caledonia,-22.2758,166.458,79,74.7,62.6,84.9,999.9,,62.1,0.645912176,0.174651672,8.4,0,0
13511,France,New Caledonia,20-03-2020,2,0,France-New Caledonia,-22.2758,166.458,80,76.9,62.2,84.2,999.9,,66.3,0.695568455,0.192618905,6.8,0,0
13512,France,New Caledonia,21-03-2020,4,0,France-New Caledonia,-22.2758,166.458,81,76.7,68,86,999.9,,65.6,0.683290125,0.188794452,6.8,0,0
13513,France,New Caledonia,22-03-2020,4,0,France-New Caledonia,-22.2758,166.458,82,74.5,64.4,84.6,999.9,,63.3,0.678591549,0.183108069,7.9,0,0
13514,France,New Caledonia,23-03-2020,8,0,France-New Caledonia,-22.2758,166.458,83,75.2,64.6,87.4,999.9,,66.3,0.736512801,0.200198815,4.3,0,0
13515,France,New Caledonia,24-03-2020,10,0,France-New Caledonia,-22.2758,166.458,84,73.5,62.4,84.2,999.9,,61.7,0.663220986,0.177160638,7.3,0,0
13516,France,New Caledonia,25-03-2020,14,0,France-New Caledonia,-22.2758,166.458,85,76.6,61.7,89.6,999.9,,64.7,0.664244178,0.183327139,6.1,0,0
13517,France,New Caledonia,26-03-2020,14,0,France-New Caledonia,-22.2758,166.458,86,76.5,64,86,999.9,,67.7,0.740247583,0.204076281,6.3,0,1
13518,France,New Caledonia,27-03-2020,15,0,France-New Caledonia,-22.2758,166.458,87,76.1,66.2,86,999.9,,64.8,0.677881361,0.186059401,8.1,0.01,0
13519,France,New Caledonia,28-03-2020,15,0,France-New Caledonia,-22.2758,166.458,88,76.5,66.6,84.6,999.9,,66.2,0.702506471,0.193671565,12,0,0
13520,France,New Caledonia,29-03-2020,15,0,France-New Caledonia,-22.2758,166.458,89,73,64.4,82.4,999.9,,64.8,0.752870898,0.200127307,6.9,0,1
13521,France,New Caledonia,30-03-2020,15,0,France-New Caledonia,-22.2758,166.458,90,75.7,64.6,84,999.9,,64.4,0.677460352,0.185135929,10.8,0,0
13522,France,New Caledonia,31-03-2020,16,0,France-New Caledonia,-22.2758,166.458,91,74.8,64.4,86,999.9,,62.2,0.646025268,0.174864483,7.9,0,0
13523,France,New Caledonia,01-04-2020,16,0,France-New Caledonia,-22.2758,166.458,92,77.1,63.9,87.6,999.9,,67.4,0.717961757,0.199269859,6.4,0,0
13524,France,New Caledonia,02-04-2020,18,0,France-New Caledonia,-22.2758,166.458,93,78,68,84.4,999.9,,69,0.736458898,0.206528896,11.4,0,0
13525,France,New Caledonia,03-04-2020,18,0,France-New Caledonia,-22.2758,166.458,94,78,72.7,86,999.9,,69.6,0.75188936,0.210856139,9.2,0,0
13526,France,New Caledonia,04-04-2020,17,0,France-New Caledonia,-22.2758,166.458,95,78.1,67.6,88,999.9,,67.5,0.69677145,0.195627227,4.5,0,0
13527,France,New Caledonia,05-04-2020,18,0,France-New Caledonia,-22.2758,166.458,96,78.1,67.6,88,999.9,,67.5,0.69677145,0.195627227,4.5,0,0
13528,France,New Caledonia,06-04-2020,18,0,France-New Caledonia,-22.2758,166.458,97,78.1,67.6,88,999.9,,67.5,0.69677145,0.195627227,4.5,0,0
13529,France,New Caledonia,07-04-2020,18,0,France-New Caledonia,-22.2758,166.458,98,78.1,67.6,88,999.9,,67.5,0.69677145,0.195627227,4.5,0,0
13530,France,New Caledonia,08-04-2020,18,0,France-New Caledonia,-22.2758,166.458,99,78.1,67.6,88,999.9,,67.5,0.69677145,0.195627227,4.5,0,0
13567,France,Reunion,22-01-2020,0,0,France-Reunion,-21.1351,55.2471,22,58.4,39.2,80.6,999.9,,,,,12.6,99.99,1
13568,France,Reunion,23-01-2020,0,0,France-Reunion,-21.1351,55.2471,23,79.2,,84.2,999.9,,76.4,0.910682961,0.259044664,5.8,99.99,1
13569,France,Reunion,24-01-2020,0,0,France-Reunion,-21.1351,55.2471,24,43,41,46.4,999.9,,,,,11.7,99.99,1
13570,France,Reunion,25-01-2020,0,0,France-Reunion,-21.1351,55.2471,25,55,39.2,77,999.9,,,,,16.4,99.99,1
13571,France,Reunion,26-01-2020,0,0,France-Reunion,-21.1351,55.2471,26,77.5,71.6,82.4,999.9,,68.8,0.743702306,0.207357928,11.5,99.99,1
13572,France,Reunion,27-01-2020,0,0,France-Reunion,-21.1351,55.2471,27,77.2,71.6,84.2,999.9,,64.4,0.644169901,0.178992038,10.1,0,0
13573,France,Reunion,28-01-2020,0,0,France-Reunion,-21.1351,55.2471,28,77,69.8,84.2,999.9,,63.5,0.628215893,0.174163763,8.1,0,0
13574,France,Reunion,29-01-2020,0,0,France-Reunion,-21.1351,55.2471,29,78.4,71.6,84.2,999.9,,64.4,0.618851551,0.174362934,7.5,0,0
13575,France,Reunion,30-01-2020,0,0,France-Reunion,-21.1351,55.2471,30,79,71.6,84.2,999.9,,67.2,0.669160502,0.189886608,8.1,0,0
13576,France,Reunion,31-01-2020,0,0,France-Reunion,-21.1351,55.2471,31,79.2,73.4,86,999.9,,69.5,0.719938233,0.204787139,11.1,0,0
13577,France,Reunion,01-02-2020,0,0,France-Reunion,-21.1351,55.2471,32,80.9,75.2,84.2,999.9,,71,0.716589735,0.208144117,17.2,0,0
13578,France,Reunion,02-02-2020,0,0,France-Reunion,-21.1351,55.2471,33,68.3,39.2,86,999.9,,,,,17.2,0,0
13579,France,Reunion,03-02-2020,0,0,France-Reunion,-21.1351,55.2471,34,66.7,,86,999.9,,,,,20.4,0,0
13580,France,Reunion,04-02-2020,0,0,France-Reunion,-21.1351,55.2471,35,81.7,78.8,86,999.9,,72.2,0.727219946,0.213384547,21.7,0,0
13581,France,Reunion,05-02-2020,0,0,France-Reunion,-21.1351,55.2471,36,77.8,,86,999.9,,71.8,0.816377589,0.228409708,18.6,0,0
13582,France,Reunion,06-02-2020,0,0,France-Reunion,-21.1351,55.2471,37,63.4,33.8,84.2,999.9,,,,,9.2,99.99,1
13583,France,Reunion,07-02-2020,0,0,France-Reunion,-21.1351,55.2471,38,80.2,71.6,86,999.9,,68.5,0.672766501,0.193718263,14.1,0,0
13584,France,Reunion,08-02-2020,0,0,France-Reunion,-21.1351,55.2471,39,77.5,,86,999.9,,67.8,0.718339716,0.20028637,11.5,99.99,1
13585,France,Reunion,09-02-2020,0,0,France-Reunion,-21.1351,55.2471,40,77,,84.2,999.9,,67.5,0.722884361,0.200409226,12.3,99.99,1
13586,France,Reunion,10-02-2020,0,0,France-Reunion,-21.1351,55.2471,41,62,39.2,84.2,999.9,,,,,8.9,99.99,1
13587,France,Reunion,11-02-2020,0,0,France-Reunion,-21.1351,55.2471,42,67.7,39.2,82.4,999.9,,,,,17.4,99.99,1
13588,France,Reunion,12-02-2020,0,0,France-Reunion,-21.1351,55.2471,43,71.3,,89.6,999.9,,,,,6.4,99.99,1
13589,France,Reunion,13-02-2020,0,0,France-Reunion,-21.1351,55.2471,44,82,77,87.8,999.9,,71.8,0.710299472,0.209223293,4.9,0,0
13590,France,Reunion,14-02-2020,0,0,France-Reunion,-21.1351,55.2471,45,81.8,75.2,86,999.9,,72,0.719893783,0.211505436,6.1,0,0
13591,France,Reunion,15-02-2020,0,0,France-Reunion,-21.1351,55.2471,46,69.3,41,86,999.9,,,,,5.8,99.99,1
13592,France,Reunion,16-02-2020,0,0,France-Reunion,-21.1351,55.2471,47,80.6,73.4,86,999.9,,69.8,0.69445178,0.20095778,14.5,0,0
13593,France,Reunion,17-02-2020,0,0,France-Reunion,-21.1351,55.2471,48,79.1,71.6,86,999.9,,69.1,0.712418371,0.202404495,14.3,0,0
13594,France,Reunion,18-02-2020,0,0,France-Reunion,-21.1351,55.2471,49,79.6,73.4,84.2,999.9,,68.7,0.691050996,0.197524458,15.2,0,0
13595,France,Reunion,19-02-2020,0,0,France-Reunion,-21.1351,55.2471,50,79.4,71.6,86,999.9,,67.4,0.664941499,0.189600646,13.3,0,0
13596,France,Reunion,20-02-2020,0,0,France-Reunion,-21.1351,55.2471,51,79,71.6,86,999.9,,66.8,0.659889295,0.187255733,13.6,0,0
13597,France,Reunion,21-02-2020,0,0,France-Reunion,-21.1351,55.2471,52,80.1,71.6,87.8,999.9,,67.8,0.658790594,0.189460079,13.8,0,0
13598,France,Reunion,22-02-2020,0,0,France-Reunion,-21.1351,55.2471,53,79.8,75.2,86,999.9,,67.4,0.656174974,0.18801403,9.3,0,0
13599,France,Reunion,23-02-2020,0,0,France-Reunion,-21.1351,55.2471,54,79.5,75.2,86,999.9,,67.9,0.674366407,0.192521318,4.8,0,0
13600,France,Reunion,24-02-2020,0,0,France-Reunion,-21.1351,55.2471,55,80.6,73.4,84.2,999.9,,68.9,0.673188444,0.194804677,5,0,0
13601,France,Reunion,25-02-2020,0,0,France-Reunion,-21.1351,55.2471,56,80.4,77,84.2,999.9,,71.2,0.733543834,0.21174246,4.4,0,0
13602,France,Reunion,26-02-2020,0,0,France-Reunion,-21.1351,55.2471,57,77.8,,86,999.9,,72.8,0.844737314,0.236344317,6,0,0
13603,France,Reunion,27-02-2020,0,0,France-Reunion,-21.1351,55.2471,58,78.9,,87.8,999.9,,73.2,0.825484892,0.233966438,5.4,0,0
13604,France,Reunion,28-02-2020,0,0,France-Reunion,-21.1351,55.2471,59,68.9,,86,999.9,,,,,6.8,0,0
13605,France,Reunion,29-02-2020,0,0,France-Reunion,-21.1351,55.2471,60,79.4,,87.8,999.9,,73.1,0.80912129,0.230711904,5.9,0,0
13606,France,Reunion,01-03-2020,0,0,France-Reunion,-21.1351,55.2471,61,77.9,48.2,86,999.9,,73.6,0.865153068,0.24233721,4,0,0
13607,France,Reunion,02-03-2020,0,0,France-Reunion,-21.1351,55.2471,62,67.5,41,86,999.9,,,,,5.3,99.99,1
13608,France,Reunion,03-03-2020,0,0,France-Reunion,-21.1351,55.2471,63,65.5,42.8,86,999.9,,,,,8.5,99.99,1
13609,France,Reunion,04-03-2020,0,0,France-Reunion,-21.1351,55.2471,64,75.4,,86,999.9,,,,,7.2,99.99,1
13610,France,Reunion,05-03-2020,0,0,France-Reunion,-21.1351,55.2471,65,69.8,44.6,86,999.9,,,,,4,0,0
13611,France,Reunion,06-03-2020,0,0,France-Reunion,-21.1351,55.2471,66,70.3,44.6,86,999.9,,,,,4.3,99.99,1
13612,France,Reunion,07-03-2020,0,0,France-Reunion,-21.1351,55.2471,67,76.3,,82.4,999.9,,73.4,0.906616437,0.249388856,9.5,99.99,1
13613,France,Reunion,08-03-2020,0,0,France-Reunion,-21.1351,55.2471,68,80.8,77,84.2,999.9,,72.6,0.759417725,0.220307566,22,0,0
13614,France,Reunion,09-03-2020,0,0,France-Reunion,-21.1351,55.2471,69,62.5,41,84.2,999.9,,,,,24,99.99,1
13615,France,Reunion,10-03-2020,0,0,France-Reunion,-21.1351,55.2471,70,65.4,41,87.8,999.9,,,,,17.8,0,0
13616,France,Reunion,11-03-2020,1,0,France-Reunion,-21.1351,55.2471,71,77.7,,86,999.9,,74.2,0.888868069,0.248404021,22.1,99.99,1
13617,France,Reunion,12-03-2020,1,0,France-Reunion,-21.1351,55.2471,72,50.8,41,80.6,999.9,,,,,13.5,99.99,1
13618,France,Reunion,13-03-2020,5,0,France-Reunion,-21.1351,55.2471,73,72.7,,84.2,999.9,,,,,15.7,0,0
13619,France,Reunion,14-03-2020,6,0,France-Reunion,-21.1351,55.2471,74,78.8,73.4,82.4,999.9,,73.3,0.831058874,0.235265382,14.1,99.99,1
13620,France,Reunion,15-03-2020,7,0,France-Reunion,-21.1351,55.2471,75,79.3,71.6,84.2,999.9,,69.7,0.722521085,0.205769852,11.9,0,0
13621,France,Reunion,16-03-2020,9,0,France-Reunion,-21.1351,55.2471,76,79.2,75.2,84.2,999.9,,72,0.784515336,0.223156159,12.3,99.99,1
13622,France,Reunion,17-03-2020,9,0,France-Reunion,-21.1351,55.2471,77,79.2,75.2,84.2,999.9,,73.2,0.817291472,0.232479363,6.5,99.99,1
